num_of_prev_attempts,studied_credits,total_clicks,gender_M,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_Unknown,age_band_35-55,age_band_55<=,disability_Y,success
1,60,296.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1,120,1494.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,120,2189.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,692.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,120,839.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,60,1368.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,90,1379.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,210,994.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,60,2733.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,180,56.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,150,1591.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,60,634.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1,120,737.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,60,1785.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,60,1.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,120,260.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1161.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,80,2084.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
1,60,297.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1,60,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,60,1578.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,120,678.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,120,390.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,120,69.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,150,855.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
1,60,84.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,128.0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,60,1567.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0,60,745.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,210,208.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,60,738.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,60,403.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,0.0,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,3687.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,1
1,120,114.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,984.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,1256.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,60,0.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,120,12.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,60,1230.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,1244.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1
0,60,678.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
0,90,2356.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,120,665.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
0,120,309.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,60,1937.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,60,844.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,60,150.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
1,60,421.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
1,60,26.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,503.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
0,60,63.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
1,60,13.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,120,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,90,84.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,60,565.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,120,465.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,120,244.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,90,14.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,240,1899.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,0
0,60,1743.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,120,41.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,0.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,413.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0
0,120,186.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,647.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,60,219.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,90,26.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,60,1243.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,60,2013.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0
0,60,17.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,0
0,60,1072.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,120,318.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,120,426.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,90,2163.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,90,155.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,120,2442.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,120,510.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,150,798.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,90,2076.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,90,1024.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,60,40.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,60,588.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
1,60,762.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,1747.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,120,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,1078.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,0
0,60,4466.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,282.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,1021.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,90,222.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,60,1688.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
1,90,283.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0,90,359.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,120,173.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,240,114.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,120,1834.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
0,60,5066.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,60,129.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0
0,60,5889.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,60,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
2,120,1159.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,1027.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,120,167.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,11.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,4374.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0,120,2296.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1,90,269.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,120,3496.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,120,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
1,60,324.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,180,635.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
1,120,526.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,5792.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,400.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,150,4391.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,60,691.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,120,2246.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,120,55.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,120,90.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
0,60,2240.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1
0,60,2036.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,60,1957.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,120,662.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,120,895.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,90,1273.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,641.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,120,279.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0,120,506.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,60,74.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,3006.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,90,505.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
0,60,1150.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,90,102.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,307.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,75,2755.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,120,124.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,82.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,1084.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,4277.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,60,86.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
1,90,2393.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
1,60,28.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,90,0.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,133.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,16.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1055.0,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,150,939.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,417.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1
1,60,0.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1,60,685.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,914.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,75,3621.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,60,5101.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,126.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,114.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,60,322.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,60,415.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0
0,60,125.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,671.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,83.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,120,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,60,1584.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,120,167.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,60,1504.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,90,3502.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,90,2081.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,120,1929.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0
0,60,1749.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
1,60,443.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,150,214.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0
1,60,883.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
1,60,78.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,636.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,120,769.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,288.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0
0,60,43.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,90,178.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
1,60,2038.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0
0,60,1521.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,120,247.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,60,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,120,1186.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,60,67.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,60,1165.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,60,1154.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
1,60,183.0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,150,676.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,60,555.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,60,1333.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,90,338.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,60,2326.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,90,329.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
0,60,3374.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,1046.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0
0,210,684.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,120,935.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,120,1945.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
0,90,1343.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,60,2120.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,100,802.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,60,483.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,267.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,60,2682.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,60,1230.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1,180,55.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,334.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,614.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
0,120,1498.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,60,1665.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
1,60,150.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,90,2180.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1
0,60,859.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
2,60,538.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,60,47.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,180,176.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
0,60,458.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
1,90,67.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,60,1625.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1
0,60,2947.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
1,60,2005.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
0,60,723.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
0,120,495.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,620.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,90,1220.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1089.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,445.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,60,917.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
0,120,589.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
1,90,709.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,90,92.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
0,60,1495.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1
0,60,25159.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1
1,60,94.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,794.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,60,1253.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,60,1115.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1
0,120,623.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
0,60,3160.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0,150,1777.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,1092.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,1
1,60,2806.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,240,1220.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1
0,60,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,60,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,60,1348.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,90,1948.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,120,1647.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0
1,60,82.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0
0,60,643.0,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,60,4884.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,120,329.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,180,101.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0
0,120,255.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
1,180,310.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,987.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
0,120,1440.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0
0,90,7678.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
1,60,1925.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,60,401.0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,2417.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1
0,60,21.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,90,391.0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,985.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
0,90,1524.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
0,60,1260.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1
0,90,439.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
1,60,123.0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0
1,180,608.0,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,1669.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,71.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1047.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1
1,120,189.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,60,1740.0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1
0,60,471.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
0,60,1489.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
1,120,2121.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0
0,60,2244.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1,60,2065.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,60,1507.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,60,566.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,60,331.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,120,982.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
1,90,976.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
0,120,208.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
0,60,159.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
1,60,1368.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0
0,60,3166.0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,0
1,60,1190.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
0,60,1280.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1
0,120,887.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0
0,90,796.0,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1
0,60,1709.0,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1
0,60,1150.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
0,60,357.0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1,120,244.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
0,60,809.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
